,TRADE_DATETIME,TRADE_MONTH,INSTRUMENT,COUNTERPARTY,SIDE,BOUGHTCCY,BOUGHTAMT,SOLDCCY,SOLDAMT,XRATE,INTERBANKSPOTRATE,INTERBANKRATE,MATURITY_DATE,MATURITY,MATURITY_GROUPS,CCYPAIR,RIC,PRICE
127,2023-11-16 09:24:13,2023-11-01,Forward,AUD_DIST_GR,Sell,DKK,413761.86,USD,60000.0,6.896031,6.87621,6.877631,2023-11-16,0,0D,USD/DKK,USDDKK=,6.896031
128,2023-11-17 10:15:52,2023-11-01,Forward,AUD_DIST_GR,Buy,EUR,25000.0,DKK,185975.69,7.4390276,7.45868,7.4589276,2023-11-17,0,0D,EUR/DKK,EURDKK=,7.4390276
129,2023-11-09 11:42:19,2023-11-01,Forward,AUD_DIST_GR,Sell,DKK,349875.44,USD,50000.0,6.9975087,6.97767,6.9791087,2023-11-09,0,0D,USD/DKK,USDDKK=,6.9975088
130,2023-11-03 10:00:57,2023-11-01,Forward,AUD_DIST_GR,Sell,DKK,880369.8,USD,125000.0,7.0429584,7.0231,7.0245584,2023-11-03,0,0D,USD/DKK,USDDKK=,7.042958400000001
131,2023-11-15 08:46:24,2023-11-01,Forward,AUD_DIST_GR,Buy,GBP,45000.0,DKK,383754.77,8.5278837,8.5567,8.5573837,2023-11-15,0,0D,GBP/DKK,GBPDKK=,8.527883777777777
132,2023-11-13 10:00:10,2023-11-01,Spot,AURA_AS,Sell,DKK,10000.0,EUR,1340.63,7.45916,7.45913,7.45913,2023-11-15,2,<1W,EUR/DKK,EURDKK=,7.4591796394232555
133,2023-11-02 08:57:37,2023-11-01,Forward,AUTOMOBILE,Buy,USD,170000.0,EUR,159794.14,0.9399655,0.94313,0.9432755,2023-11-02,0,0D,,,0.9399655294117648
134,2023-11-01 08:39:46,2023-11-01,Forward,AUTOMOBILE,Buy,EUR,600000.0,DKK,4461961.78,0.13447,0.134,0.134,2023-11-01,0,0D,EUR/DKK,EURDKK=,7.436602966666667
135,2023-11-01 08:05:42,2023-11-01,Forward,AUTOMOBILE,Sell,DKK,2247428.38,EUR,300000.0,0.1334859,0.13396,0.1339559,2023-11-01,0,0D,EUR/DKK,EURDKK=,7.491427933333333
136,2023-11-22 15:30:25,2023-11-01,Forward,AUTOMOBILE,Sell,DKK,4489001.95,EUR,600000.0,0.13366,0.13413,0.13413,2023-11-22,0,0D,EUR/DKK,EURDKK=,7.481669916666667
137,2023-11-23 09:55:47,2023-11-01,Forward,AUTOMOBILE,Sell,DKK,748201.7,EUR,100000.0,0.1336538,0.13413,0.1341238,2023-11-23,0,0D,EUR/DKK,EURDKK=,7.482017
138,2023-11-20 09:55:36,2023-11-01,Forward,AUTOMOBILE,Sell,DKK,3741498.38,EUR,500000.0,0.1336363,0.13411,0.1341063,2023-11-20,0,0D,EUR/DKK,EURDKK=,7.48299676
139,2023-11-23 12:08:42,2023-11-01,Forward,AUTOMOBILE,Sell,DKK,4489579.69,EUR,600000.0,0.1336428,0.13412,0.1341128,2023-11-23,0,0D,EUR/DKK,EURDKK=,7.482632816666667
140,2023-11-09 10:12:42,2023-11-01,Swap,AX_VI_VET_H,Buy,NOK,6500000.0,EUR,543119.2,11.9684171,11.9679069,11.9684621,2023-11-16,7,1W,EUR/NOK,EURNOK=,11.967906860961646
141,2023-11-22 15:25:30,2023-11-01,Swap,AX_VI_VET_H,Buy,SEK,5000000.0,EUR,437621.44,11.4257797,11.4254,11.4258197,2023-12-04,12,1W,EUR/SEK,EURSEK=,11.425399998683794
142,2023-11-16 13:41:05,2023-11-01,Swap,AX_VI_VET_H,Buy,NOK,20000000.0,EUR,1696767.41,11.7886287,11.7871194,11.7887737,2023-12-04,18,3W,EUR/NOK,EURNOK=,11.787119367173608
143,2023-11-16 13:58:12,2023-11-01,Swap,AX_VI_VET_H,Buy,SEK,16500000.0,EUR,1435799.98,11.4920185,11.4918514,11.4920685,2023-12-11,25,1M,EUR/SEK,EURSEK=,11.491851392838159
144,2023-11-16 13:52:06,2023-11-01,Swap,AX_VI_VET_H,Buy,NOK,23000000.0,EUR,1952077.63,11.7845783,11.7823183,11.7847933,2023-12-11,25,1M,EUR/NOK,EURNOK=,11.782318308724228
145,2023-11-16 13:55:57,2023-11-01,Swap,AX_VI_VET_H,Buy,SEK,15000000.0,EUR,1304432.73,11.4991941,11.4992515,11.4992141,2023-12-04,18,3W,EUR/SEK,EURSEK=,11.499251479223464
146,2023-11-01 11:15:50,2023-11-01,Swap,BAD_ELEMENT,Buy,PLN,2500000.0,DKK,4179750.0,1.66,1.6719,1.658265,2024-02-06,97,>3M,PLN/DKK,PLNDKK=,1.6719
147,2023-11-01 11:16:20,2023-11-01,Swap,BAD_ELEMENT,Buy,PLN,2000000.0,DKK,3346800.0,1.6587,1.6734,1.6565951,2024-03-06,126,>3M,PLN/DKK,PLNDKK=,1.6734
148,2023-11-20 11:07:52,2023-11-01,Forward,BALT_NAV_SIN,Buy,USD,15000.0,DKK,102081.77,6.8054513,6.8232,6.8238513,2023-11-20,0,0D,USD/DKK,USDDKK=,6.805451333333334
149,2023-11-20 10:11:59,2023-11-01,Spot,BALT_NAV_SIN,Buy,USD,15000.0,DKK,102057.0,6.8038,6.8222,6.8222,2023-11-22,2,<1W,USD/DKK,USDDKK=,6.8038
150,2023-11-08 11:14:18,2023-11-01,Forward,BASIC_MORE,Sell,DKK,47644.3,USD,6800.0,0.1427243,0.143,0.1429843,2023-11-08,0,0D,USD/DKK,USDDKK=,7.006514705882354
151,2023-11-08 10:43:14,2023-11-01,Forward,BASIC_MORE,Sell,DKK,30123.65,USD,4300.0,0.142745,0.14302,0.143005,2023-11-08,0,0D,USD/DKK,USDDKK=,7.0055000000000005
152,2023-11-06 13:06:16,2023-11-01,Forward,BASIC_MORE,Sell,DKK,58396.19,USD,8400.0,0.143845,0.14412,0.144105,2023-11-06,0,0D,USD/DKK,USDDKK=,6.951927380952381
153,2023-11-23 15:16:11,2023-11-01,Forward,BASIC_MORE,Sell,DKK,67902.12,USD,9900.0,0.1457981,0.14608,0.1460581,2023-11-24,1,<1W,USD/DKK,USDDKK=,6.8588
154,2023-11-03 10:42:39,2023-11-01,Swap,BASSON_BABY_,Sell,DKK,220000.0,PLN,143586.73,1.528575,1.532175,1.528975,2023-11-30,27,1M,PLN/DKK,PLNDKK=,1.5321750136659564
155,2023-11-08 11:08:17,2023-11-01,Spot,BAWAT_AS,Buy,EUR,200000.0,DKK,1488562.0,7.44281,7.45774,7.45774,2023-11-10,2,<1W,EUR/DKK,EURDKK=,7.44281
156,2023-11-08 10:17:40,2023-11-01,Forward,BB_ELEC,Sell,DKK,140366.24,USD,20000.0,0.1424844,0.14301,0.1429944,2023-11-08,0,0D,USD/DKK,USDDKK=,7.018312
157,2023-11-16 13:23:45,2023-11-01,Forward,BB_ELEC,Sell,DKK,411725.34,EUR,55000.0,0.1335842,0.13406,0.1340542,2023-11-16,0,0D,EUR/DKK,EURDKK=,7.485915272727273
158,2023-11-16 12:35:57,2023-11-01,Forward,BB_ELEC,Sell,DKK,42782.8,GBP,5000.0,0.1168694,0.11731,0.1172894,2023-11-16,0,0D,GBP/DKK,GBPDKK=,8.556560000000001
159,2023-11-07 13:31:24,2023-11-01,Forward,BB_ELEC,Sell,DKK,568834.17,EUR,76000.0,0.1336066,0.13408,0.1340766,2023-11-07,0,0D,EUR/DKK,EURDKK=,7.484660131578948
160,2023-11-16 13:21:14,2023-11-01,Forward,BB_ELEC,Sell,DKK,449154.92,EUR,60000.0,0.1335842,0.13406,0.1340542,2023-11-16,0,0D,EUR/DKK,EURDKK=,7.485915333333333
161,2023-11-08 10:11:14,2023-11-01,Forward,BB_ELEC,Sell,DKK,140317.0,USD,20000.0,0.1425344,0.14306,0.1430444,2023-11-08,0,0D,USD/DKK,USDDKK=,7.01585
162,2023-11-06 09:25:03,2023-11-01,Forward,BELLA_CO_ISA,Buy,EUR,176000.0,DKK,1309753.98,7.441784,7.46156,7.461684,2023-11-06,0,0D,EUR/DKK,EURDKK=,7.441783977272727
163,2023-11-28 16:40:18,2023-11-01,Spot,BELUGA_GMBH,Sell,USD,440868.0,EUR,400000.0,1.10217,1.09931,1.09931,2023-11-30,2,<1W,,,0.9073010515619188
164,2023-11-21 13:37:42,2023-11-01,Spot,BITTE_KAI,Buy,EUR,250000.0,DKK,1858962.5,7.43585,7.45575,7.45575,2023-11-24,3,<1W,EUR/DKK,EURDKK=,7.43585
165,2023-11-14 13:41:30,2023-11-01,Forward,BITTE_KAI,Sell,EUR,14383.71,GBP,12500.0,1.1506964,1.1466,1.1466764,2023-11-14,0,0D,,,
166,2023-11-17 12:09:44,2023-11-01,Forward,BITTE_KAI,Sell,EUR,36926.98,USD,40000.0,0.9231745,0.91998,0.9199445,2023-11-22,5,<1W,EUR/USD,EURUSD=,0.9231745000000001
167,2023-11-21 12:13:19,2023-11-01,Forward,BITTE_KAI,Sell,EUR,6419.35,USD,7000.0,0.91705,0.91374,0.91385,2023-11-21,0,0D,EUR/USD,EURUSD=,0.91705
168,2023-11-21 13:16:23,2023-11-01,Spot,BITTE_KAI,Buy,SEK,1000000.0,DKK,651066.64,0.65106664,0.65346664,0.65346664,2023-11-24,3,<1W,SEK/DKK,SEKDKK=,0.65106664
169,2023-11-20 11:32:41,2023-11-01,Spot,BITTE_KAI,Sell,EUR,57833.37,USD,63000.0,0.91799,0.91478,0.91478,2023-11-22,2,<1W,EUR/USD,EURUSD=,0.9179900000000001
170,2023-11-15 10:51:27,2023-11-01,Forward,BITTE_KAI,Sell,EUR,92517.18,USD,100000.0,0.9251718,0.92187,0.9219418,2023-11-15,0,0D,EUR/USD,EURUSD=,0.9251717999999999
171,2023-11-28 10:02:34,2023-11-01,Forward,BITTE_KAI,Sell,DKK,204821.8,USD,30000.0,6.8273933,6.8083,6.8089933,2023-11-28,0,0D,USD/DKK,USDDKK=,6.827393333333333
172,2023-11-15 13:10:38,2023-11-01,Spot,BITTE_KAI,Buy,SEK,1900000.0,DKK,1232741.38,0.64881125,0.65121125,0.65121125,2023-11-17,2,<1W,SEK/DKK,SEKDKK=,0.6488112526315789
173,2023-11-15 16:04:20,2023-11-01,Spot,BITTE_KAI,Sell,EUR,55561.8,USD,60000.0,0.92603,0.9228,0.9228,2023-11-17,2,<1W,EUR/USD,EURUSD=,0.92603
174,2023-11-06 12:18:44,2023-11-01,Forward,BLINK_CONSUL,Sell,DKK,1868103.77,EUR,249800.0,7.4783978,7.45833,7.4584978,2023-11-06,0,0D,EUR/DKK,EURDKK=,7.478397798238591
175,2023-11-06 12:19:09,2023-11-01,Forward,BLINK_CONSUL,Sell,DKK,402320.52,USD,57816.0,6.9586363,6.93953,6.9402363,2023-11-06,0,0D,USD/DKK,USDDKK=,6.958636363636364
176,2023-11-07 08:25:36,2023-11-01,Forward,BLUE_LINE,Sell,DKK,67695.76,USD,9700.0,6.9789441,6.97265,6.9734241,2023-11-07,0,0D,USD/DKK,USDDKK=,6.9789443298969065
177,2023-11-06 14:16:56,2023-11-01,Forward,BLUE_LINE,Sell,DKK,868887.5,USD,125000.0,6.9511,6.94787,6.946156,2023-11-13,7,1W,USD/DKK,USDDKK=,6.9511
178,2023-11-02 08:35:59,2023-11-01,Forward,BLUE_LINE,Sell,DKK,302892.0,USD,43000.0,7.044,7.0372,7.0386266,2023-11-02,0,0D,USD/DKK,USDDKK=,7.044
179,2023-11-06 14:16:21,2023-11-01,Forward,BLUE_LINE,Sell,DKK,556176.0,USD,80000.0,6.9522,6.94644,6.9460907,2023-11-09,3,<1W,USD/DKK,USDDKK=,6.9522
180,2023-11-10 13:27:46,2023-11-01,Forward,BLUE_LINE,Buy,EUR,45000.0,DKK,335320.12,7.4515583,7.45725,7.4575283,2023-11-10,0,0D,EUR/DKK,EURDKK=,7.451558222222222
181,2023-11-13 14:20:32,2023-11-01,Forward,BLUE_LINE,Buy,EUR,7000.0,USD,7461.06,1.0658658,1.06713,1.0670458,2023-11-13,0,0D,EUR/USD,EURUSD=,0.9382044910508694
182,2023-11-21 12:25:44,2023-11-01,Spot,BNPP,Sell,USD,2188600.0,EUR,2000000.0,1.0943,1.0943,1.0943,2023-11-24,3,<1W,,,0.9138261902586128
183,2023-11-08 10:14:59,2023-11-01,Forward,BOGBALLE,Buy,EUR,600000.0,DKK,4462715.94,7.4378599,7.45768,7.4577599,2023-11-09,1,<1W,EUR/DKK,EURDKK=,7.4378599
184,2023-11-01 11:06:39,2023-11-01,Forward,BOGBALLE,Buy,EUR,500000.0,DKK,3722106.2,7.4442124,7.464,7.4641124,2023-11-01,0,0D,EUR/DKK,EURDKK=,7.4442124000000005
185,2023-11-08 09:51:11,2023-11-01,Forward,BOOKMUNDI,Buy,USD,300000.0,DKK,2092209.51,6.9740317,6.9872,6.9878317,2023-11-08,0,0D,USD/DKK,USDDKK=,6.9740317
186,2023-11-17 13:32:21,2023-11-01,Forward,BRANDFIX_AS,Sell,DKK,716364.74,USD,104090.96,6.8821033,6.8657,6.8633433,2023-11-28,11,1W,USD/DKK,USDDKK=,6.882103306569562
187,2023-11-28 16:22:30,2023-11-01,Forward,BRANDFIX_AS,Sell,DKK,2194284.46,GBP,254776.52,8.6125851,8.6012,8.5798851,2024-01-22,55,2M,GBP/DKK,GBPDKK=,8.61258510007123
188,2023-11-17 13:54:55,2023-11-01,Forward,BRANDFIX_AS,Sell,DKK,1077842.29,USD,156705.83,6.878125,6.864,6.858965,2023-12-06,19,3W,USD/DKK,USDDKK=,6.878125019343569
189,2023-10-31 10:24:18,2023-10-01,Forward,BRAVO_T_1998,Sell,DKK,9718817.29,EUR,1300000.0,7.4760133,7.46422,7.4640733,2023-10-31,0,0D,EUR/DKK,EURDKK=,7.476013299999999
190,2023-11-24 11:50:43,2023-11-01,Forward,BRAVO_T_1998,Sell,DKK,9709509.94,EUR,1300000.0,7.4688538,7.45658,7.4569138,2023-11-24,0,0D,EUR/DKK,EURDKK=,7.4688538
191,2023-11-01 14:30:50,2023-11-01,Forward,BRDR_KRU_TRA,Buy,EUR,10000.0,DKK,74449.22,7.4449224,7.46475,7.4648224,2023-11-02,1,<1W,EUR/DKK,EURDKK=,7.444922
192,2023-11-06 16:45:22,2023-11-01,Forward,BRDR_KRU_TRA,Buy,EUR,10000.0,DKK,74384.78,7.4384778,7.4583,7.4583778,2023-11-07,1,<1W,EUR/DKK,EURDKK=,7.438478
193,2023-11-16 15:20:40,2023-11-01,Forward,BRD_HARTMANN,Buy,USD,3500000.0,DKK,24024643.3,6.8641838,6.8635,6.8644938,2023-11-17,1,<1W,USD/DKK,USDDKK=,6.8641838
194,2023-11-13 12:20:33,2023-11-01,Spot,B_AP_PENSION,Buy,SEK,600000.0,DKK,384769.7,0.64128284,0.64129284,0.64129284,2023-11-15,2,<1W,SEK/DKK,SEKDKK=,0.6412828333333334
195,2023-11-16 12:23:05,2023-11-01,Forward,B_AP_PENSION,Buy,CHF,17600000.0,USD,19806347.93,0.888604,0.88831,0.888584,2023-11-17,1,<1W,USD/CHF,USDCHF=,0.8886040002024745
196,2023-11-08 13:07:10,2023-11-01,Swap,B_AP_PENSION,Buy,JPY,1700000000.0,DKK,78750868.0,0.046397046,0.04632404,0.046396946,2023-11-24,16,2W,JPY/DKK,JPYDKK=,0.04632404
197,2023-11-23 09:17:06,2023-11-01,Forward,B_AP_PENSION,Sell,USD,1744516.16,EUR,1600000.0,1.0903226,1.09043,1.0903026,2023-11-24,1,<1W,,,0.9171597470326672
198,2023-11-08 14:14:35,2023-11-01,Forward,B_AP_PENSION,Buy,AUD,7750000.0,DKK,34818421.13,4.4926995,4.4927,4.4927695,2023-11-09,1,<1W,AUD/DKK,AUDDKK=,4.492699500645162
199,2023-11-15 13:36:22,2023-11-01,Forward,B_AP_PENSION,Buy,EUR,2000000.0,DKK,14918943.4,7.4594717,7.45942,7.4595017,2023-11-16,1,<1W,EUR/DKK,EURDKK=,7.4594717
200,2023-11-22 09:31:10,2023-11-01,Swap,B_AP_PENSION,Sell,DKK,225898835.78,JPY,4927555095.0,0.046680369,0.045844,0.046682069,2024-05-17,177,>3M,JPY/DKK,JPYDKK=,0.04584400000097817
201,2023-11-15 11:13:51,2023-11-01,Swap,B_AP_PENSION,Sell,DKK,34372898.04,SEK,52818000.0,0.648986,0.65078,0.648996,2024-05-24,191,>3M,SEK/DKK,SEKDKK=,0.65078
202,2023-11-15 14:10:33,2023-11-01,Forward,CANSON,Sell,DKK,960614.61,USD,140000.0,6.8615329,6.86257,6.8396929,2024-01-16,62,2M,USD/DKK,USDDKK=,6.861532928571428
203,2023-11-06 09:18:37,2023-11-01,Forward,CARNET_TEXT,Sell,DKK,1474374.5,USD,215000.0,6.8575558,6.9495,6.8374658,2024-09-03,302,>3M,USD/DKK,USDDKK=,6.857555813953488
204,2023-11-06 09:17:32,2023-11-01,Forward,CARNET_TEXT,Sell,DKK,1921802.51,USD,280000.0,6.8635804,6.9495,6.8440904,2024-08-15,283,>3M,USD/DKK,USDDKK=,6.863580392857143
205,2023-11-06 09:16:51,2023-11-01,Forward,CARNET_TEXT,Sell,DKK,1098970.16,USD,160000.0,6.8685635,6.9495,6.8495635,2024-08-01,269,>3M,USD/DKK,USDDKK=,6.8685635
206,2023-11-06 09:16:06,2023-11-01,Forward,CARNET_TEXT,Sell,DKK,653043.87,USD,95000.0,6.874146,6.9495,6.855696,2024-07-15,252,>3M,USD/DKK,USDDKK=,6.874146
207,2023-11-06 09:14:31,2023-11-01,Forward,CARNET_TEXT,Sell,DKK,1411133.06,USD,205000.0,6.8835759,6.9495,6.8660659,2024-06-17,224,>3M,USD/DKK,USDDKK=,6.883575902439024
208,2023-11-06 09:13:16,2023-11-01,Forward,CARNET_TEXT,Sell,DKK,654366.66,USD,95000.0,6.8880701,6.9495,6.8710001,2024-06-03,210,>3M,USD/DKK,USDDKK=,6.888070105263158
209,2023-11-06 09:12:06,2023-11-01,Forward,CARNET_TEXT,Sell,DKK,172484.9,USD,25000.0,6.8993959,6.9495,6.8834459,2024-05-01,177,>3M,USD/DKK,USDDKK=,6.899395999999999
210,2023-11-13 09:37:34,2023-11-01,Swap,CARNET_TEXT,Buy,USD,300000.0,DKK,2092876.53,6.972245,6.97813,6.971655,2023-12-04,21,3W,USD/DKK,USDDKK=,6.9762551
211,2023-11-06 09:20:22,2023-11-01,Forward,CARNET_TEXT,Sell,DKK,547427.25,USD,80000.0,6.8428406,6.9495,6.8213006,2024-10-16,345,>3M,USD/DKK,USDDKK=,6.842840625
212,2023-11-06 09:19:37,2023-11-01,Forward,CARNET_TEXT,Sell,DKK,1302019.84,USD,190000.0,6.852736,6.9495,6.832166,2024-09-16,315,>3M,USD/DKK,USDDKK=,6.852736
213,2023-11-06 09:15:16,2023-11-01,Forward,CARNET_TEXT,Sell,DKK,1410221.18,USD,205000.0,6.8791277,6.9495,6.8611777,2024-07-01,238,>3M,USD/DKK,USDDKK=,6.879127707317073
214,2023-11-03 16:50:33,2023-11-01,Forward,CARSTEN_OVLI,Sell,DKK,3872975.5,CHF,500000.0,7.745951,7.73988,7.741151,2023-11-10,7,1W,CHF/DKK,CHFDKK=,7.745951
215,2023-11-09 15:12:05,2023-11-01,Forward,CARSTEN_OVLI,Sell,DKK,46564.19,SEK,72507.3,0.6422,0.64147,0.6414881,2023-11-10,1,<1W,SEK/DKK,SEKDKK=,0.6422000267559267
216,2023-11-09 14:48:41,2023-11-01,Swap,CARSTEN_OVLI,Buy,NOK,3000000.0,SEK,2925600.0,0.9734,0.97532,0.973289,2024-03-26,138,>3M,,,
217,2023-11-09 14:45:46,2023-11-01,Swap,CARSTEN_OVLI,Buy,NOK,3000000.0,DKK,1875900.0,0.6231,0.6254,0.6230683,2024-03-26,138,>3M,NOK/DKK,NOKDKK=,0.6253
218,2023-11-09 14:43:50,2023-11-01,Swap,CARSTEN_OVLI,Buy,AUD,300000.0,DKK,1340760.0,4.4418,4.46674,4.4378162,2024-06-25,229,>3M,AUD/DKK,AUDDKK=,4.4692
219,2023-11-09 14:42:55,2023-11-01,Swap,CARSTEN_OVLI,Buy,AUD,300000.0,DKK,1340760.0,4.4553,4.4666,4.4515741,2024-03-26,138,>3M,AUD/DKK,AUDDKK=,4.4692
220,2023-11-03 13:35:30,2023-11-01,Swap,CARSTEN_OVLI,Buy,AUD,400000.0,DKK,1810840.0,4.5004,4.5277,4.4991135,2024-06-25,235,>3M,AUD/DKK,AUDDKK=,4.5271
221,2023-11-13 08:08:30,2023-11-01,Forward,CARSTEN_OVLI,Sell,DKK,3414320.0,GBP,400000.0,8.5358,8.538,8.53222,2023-12-01,18,3W,GBP/DKK,GBPDKK=,8.5358
222,2023-11-16 15:38:34,2023-11-01,Swap,CARSTEN_OVLI,Buy,NOK,3000000.0,DKK,1894998.0,0.6296226,0.6318,0.6295526,2024-03-25,130,>3M,NOK/DKK,NOKDKK=,0.631666
223,2023-11-16 16:56:50,2023-11-01,Swap,CARSTEN_OVLI,Buy,NOK,6000000.0,DKK,3777942.0,0.6257674,0.62979,0.6256374,2024-06-25,222,>3M,NOK/DKK,NOKDKK=,0.629657
224,2023-11-20 14:30:42,2023-11-01,Forward,CE_BAHNSEN,Buy,EUR,20000.0,DKK,148722.0,7.4361,7.456,7.456,2023-11-20,0,0D,EUR/DKK,EURDKK=,7.4361
225,2023-11-13 11:19:14,2023-11-01,Forward,CE_BAHNSEN,Buy,EUR,40000.0,DKK,297585.29,7.4396323,7.45941,7.4595323,2023-11-13,0,0D,EUR/DKK,EURDKK=,7.43963225
226,2023-10-31 11:04:29,2023-10-01,Forward,CE_BAHNSEN,Buy,EUR,12000.0,DKK,89327.53,7.4439605,7.46415,7.4638605,2023-10-31,0,0D,EUR/DKK,EURDKK=,7.443960833333334
227,2023-11-21 11:54:16,2023-11-01,Forward,CE_BAHNSEN,Buy,EUR,30000.0,DKK,223103.56,7.4367854,7.4565,7.4566854,2023-11-21,0,0D,EUR/DKK,EURDKK=,7.436785333333333
228,2023-11-16 12:20:14,2023-11-01,Forward,CE_BAHNSEN,Buy,EUR,20000.0,DKK,148787.71,7.4393854,7.45903,7.4592854,2023-11-16,0,0D,EUR/DKK,EURDKK=,7.439385499999999
229,2023-11-22 10:51:08,2023-11-01,Forward,CE_BAHNSEN,Buy,EUR,30000.0,DKK,223045.56,7.434852,7.45457,7.454752,2023-11-22,0,0D,EUR/DKK,EURDKK=,7.434852
230,2023-11-27 09:44:08,2023-11-01,Forward,CE_BAHNSEN,Buy,EUR,30000.0,DKK,223090.56,7.436352,7.45611,7.456252,2023-11-27,0,0D,EUR/DKK,EURDKK=,7.436352
231,2023-11-10 14:15:58,2023-11-01,Forward,CE_BAHNSEN,Buy,EUR,120000.0,DKK,892512.0,7.4376,7.4575,7.4575,2023-11-10,0,0D,EUR/DKK,EURDKK=,7.4376
232,2023-11-28 08:05:16,2023-11-01,Forward,CHR_HANSEN,Buy,USD,2000000.0,DKK,13608632.2,6.8043161,6.8041,6.8044261,2023-11-29,1,<1W,USD/DKK,USDDKK=,6.804316099999999
233,2023-11-22 07:57:54,2023-11-01,Spot,CHR_HANSEN,Buy,USD,2500000.0,DKK,17095750.0,6.8383,6.83841,6.83841,2023-11-24,2,<1W,USD/DKK,USDDKK=,6.8383
234,2023-11-10 12:49:21,2023-11-01,Forward,CJ_B_SCHMIDT,Buy,EUR,134000.0,DKK,996627.39,7.4375178,7.45714,7.4574178,2023-11-10,0,0D,EUR/DKK,EURDKK=,7.437517835820896
235,2023-11-15 13:44:54,2023-11-01,Swap,CLAIRE,Buy,USD,650000.0,DKK,4466670.0,6.8617,6.8718,6.860794,2023-12-18,33,1M,USD/DKK,USDDKK=,6.8718
236,2023-11-23 15:21:01,2023-11-01,Forward,CLAIRE,Buy,EUR,125000.0,DKK,930693.75,7.44555,7.4555,7.4555,2023-11-23,0,0D,EUR/DKK,EURDKK=,7.44555
237,2023-11-07 07:55:24,2023-11-01,Swap,CLAIRE,Sell,DKK,1088220.0,USD,150000.0,7.2522,7.2548,7.25232,2023-11-14,7,1W,USD/DKK,USDDKK=,7.2548
238,2023-11-23 15:04:15,2023-11-01,Swap,CLAIRE,Buy,USD,700000.0,DKK,5098870.0,7.2751,7.2841,7.2743,2023-12-29,36,2M,USD/DKK,USDDKK=,7.2841
239,2023-11-15 13:46:29,2023-11-01,Forward,CLAIRE,Buy,EUR,100000.0,DKK,744950.0,7.4495,7.45928,7.4594399,2023-11-15,0,0D,EUR/DKK,EURDKK=,7.4495
240,2023-11-07 10:21:02,2023-11-01,Forward,CLAIRE,Buy,EUR,150000.0,DKK,1117245.0,7.4483,7.45813,7.4582628,2023-11-07,0,0D,EUR/DKK,EURDKK=,7.4483
241,2023-10-31 09:37:14,2023-10-01,Swap,CLAIRE,Buy,NOK,24500000.0,DKK,16127615.0,0.65797,0.65827,0.657898,2023-11-30,30,1M,NOK/DKK,NOKDKK=,0.65827
242,2023-10-31 09:39:50,2023-10-01,Swap,CLAIRE,Buy,NOK,4000000.0,DKK,2633600.0,0.6581,0.6584,0.658028,2023-11-30,30,1M,NOK/DKK,NOKDKK=,0.6584
243,2023-11-15 13:45:54,2023-11-01,Swap,CLAIRE,Buy,NOK,5000000.0,DKK,3170500.0,0.634,0.6341,0.6339482,2023-11-30,15,2W,NOK/DKK,NOKDKK=,0.6341
244,2023-11-07 10:20:37,2023-11-01,Forward,CLAIRE,Buy,SEK,200000.0,DKK,127220.0,0.6361,0.63734,0.6373466,2023-11-07,0,0D,SEK/DKK,SEKDKK=,0.6361
245,2023-10-31 07:45:31,2023-10-01,Swap,CLAIRE,Buy,NOK,4000000.0,DKK,2584400.0,0.6458,0.6461,0.645728,2023-11-30,30,1M,NOK/DKK,NOKDKK=,0.6461
246,2023-11-16 15:13:44,2023-11-01,Spot,COLOPLAST,Buy,CAD,2200000.0,DKK,10992630.0,4.99665,4.9968,4.9968,2023-11-20,4,<1W,CAD/DKK,CADDKK=,4.99665
247,2023-11-27 11:15:22,2023-11-01,Swap,COLOPLAST,Sell,DKK,39900800.0,CAD,8000000.0,4.9153139,4.9876,4.9157539,2024-11-27,366,>3M,CAD/DKK,CADDKK=,4.9876
248,2023-11-27 10:35:00,2023-11-01,Swap,COLOPLAST,Sell,DKK,15914500.0,NOK,25000000.0,0.629428,0.63658,0.629478,2024-11-27,366,>3M,NOK/DKK,NOKDKK=,0.63658
249,2023-11-27 10:38:16,2023-11-01,Swap,COLOPLAST,Sell,DKK,16337500.0,SEK,25000000.0,0.6496912,0.6535,0.6497212,2024-11-27,366,>3M,SEK/DKK,SEKDKK=,0.6535
250,2023-11-22 11:02:15,2023-11-01,Forward,CONSCIA,Sell,DKK,510730.36,USD,74785.0,6.8293155,6.83855,6.8162655,2024-01-22,61,2M,USD/DKK,USDDKK=,6.829315504446079
251,2023-11-08 08:19:43,2023-11-01,Forward,CONSCIA,Sell,DKK,1941389.63,USD,279393.24,6.948592,6.98471,6.932882,2024-03-25,138,>3M,USD/DKK,USDDKK=,6.9485919917031636
252,2023-11-13 12:54:33,2023-11-01,Forward,CONSCIA,Sell,DKK,1400773.48,USD,201233.9,6.960922,6.98142,6.946762,2024-02-13,92,3M,USD/DKK,USDDKK=,6.960921991771764
253,2023-11-21 09:43:08,2023-11-01,Forward,CONSCIA,Sell,DKK,1940741.95,USD,285456.0,6.7987429,6.80762,6.7857329,2024-01-22,62,2M,USD/DKK,USDDKK=,6.798742888571268
254,2023-11-23 15:33:38,2023-11-01,Forward,CONSCIA,Sell,DKK,4727986.72,USD,693091.7,6.821589,6.84206,6.807429,2024-02-29,98,>3M,USD/DKK,USDDKK=,6.821589004744971
